A493,Mycoplasma infection unspecified site,,Bacterial infection of unspecified site,Other bacterial diseases
A498,Other bacterial infections of unspecified site,,Bacterial infection of unspecified site,Other bacterial diseases
A499,Bacterial infection unspecified,,Bacterial infection of unspecified site,Other bacterial diseases
A5001,Early congenital syphilitic oculopathy,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5002,Early congenital syphilitic osteochondropathy,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5003,Early congenital syphilitic pharyngitis,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5004,Early congenital syphilitic pneumonia,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5005,Early congenital syphilitic rhinitis,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5006,Early cutaneous congenital syphilis,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5007,Early mucocutaneous congenital syphilis,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5008,Early visceral congenital syphilis,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5009,Other early congenital syphilis symptomatic,Early congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A500,Early congenital syphilis symptomatic,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A501,Early congenital syphilis latent,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A502,Early congenital syphilis unspecified,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5030,Late congenital syphilitic oculopathy unspecified,Late congenital syphilitic oculopathy,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5031,Late congenital syphilitic interstitial keratitis,Late congenital syphilitic oculopathy,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5032,Late congenital syphilitic chorioretinitis,Late congenital syphilitic oculopathy,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5039,Other late congenital syphilitic oculopathy,Late congenital syphilitic oculopathy,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A503,Late congenital syphilitic oculopathy,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5040,Late congenital neurosyphilis unspecified,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5041,Late congenital syphilitic meningitis,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5042,Late congenital syphilitic encephalitis,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5043,Late congenital syphilitic polyneuropathy,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5044,Late congenital syphilitic optic nerve atrophy,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5045,Juvenile general paresis,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5049,Other late congenital neurosyphilis,Late congenital neurosyphilis [juvenile neurosyphilis],Congenital syphilis,Infections with a predominantly sexual mode of transmission
A504,Late congenital neurosyphilis [juvenile neurosyphilis],,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5051,Clutton's joints,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5052,Hutchinson's teeth,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5053,Hutchinson's triad,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5054,Late congenital cardiovascular syphilis,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5055,Late congenital syphilitic arthropathy,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5056,Late congenital syphilitic osteochondropathy,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5057,Syphilitic saddle nose,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A5059,Other late congenital syphilis symptomatic,Other late congenital syphilis symptomatic,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A505,Other late congenital syphilis symptomatic,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A506,Late congenital syphilis latent,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A507,Late congenital syphilis unspecified,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A509,Congenital syphilis unspecified,,Congenital syphilis,Infections with a predominantly sexual mode of transmission
A510,Primary genital syphilis,,Early syphilis,Infections with a predominantly sexual mode of transmission
A511,Primary anal syphilis,,Early syphilis,Infections with a predominantly sexual mode of transmission
A512,Primary syphilis of other sites,,Early syphilis,Infections with a predominantly sexual mode of transmission
A5131,Condyloma latum,Secondary syphilis of skin and mucous membranes,Early syphilis,Infections with a predominantly sexual mode of transmission
A5132,Syphilitic alopecia,Secondary syphilis of skin and mucous membranes,Early syphilis,Infections with a predominantly sexual mode of transmission
A5139,Other secondary syphilis of skin,Secondary syphilis of skin and mucous membranes,Early syphilis,Infections with a predominantly sexual mode of transmission
A513,Secondary syphilis of skin and mucous membranes,,Early syphilis,Infections with a predominantly sexual mode of transmission
A5141,Secondary syphilitic meningitis,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A5142,Secondary syphilitic female pelvic disease,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A5143,Secondary syphilitic oculopathy,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A5144,Secondary syphilitic nephritis,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A5145,Secondary syphilitic hepatitis,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A5146,Secondary syphilitic osteopathy,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A5149,Other secondary syphilitic conditions,Other secondary syphilis,Early syphilis,Infections with a predominantly sexual mode of transmission
A514,Other secondary syphilis,,Early syphilis,Infections with a predominantly sexual mode of transmission
A515,Early syphilis latent,,Early syphilis,Infections with a predominantly sexual mode of transmission
A519,Early syphilis unspecified,,Early syphilis,Infections with a predominantly sexual mode of transmission
A5200,Cardiovascular syphilis unspecified,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5201,Syphilitic aneurysm of aorta,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5202,Syphilitic aortitis,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5203,Syphilitic endocarditis,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5204,Syphilitic cerebral arteritis,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5205,Other cerebrovascular syphilis,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5206,Other syphilitic heart involvement,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5209,Other cardiovascular syphilis,Cardiovascular and cerebrovascular syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A520,Cardiovascular and cerebrovascular syphilis,,Late syphilis,Infections with a predominantly sexual mode of transmission
A5210,Symptomatic neurosyphilis unspecified,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5211,Tabes dorsalis,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5212,Other cerebrospinal syphilis,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5213,Late syphilitic meningitis,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5214,Late syphilitic encephalitis,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5215,Late syphilitic neuropathy,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5216,Charcôt's arthropathy (tabetic),Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5217,General paresis,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5219,Other symptomatic neurosyphilis,Symptomatic neurosyphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A521,Symptomatic neurosyphilis,,Late syphilis,Infections with a predominantly sexual mode of transmission
A522,Asymptomatic neurosyphilis,,Late syphilis,Infections with a predominantly sexual mode of transmission
A523,Neurosyphilis unspecified,,Late syphilis,Infections with a predominantly sexual mode of transmission
A5271,Late syphilitic oculopathy,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5272,Syphilis of lung and bronchus,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5273,Symptomatic late syphilis of other respiratory organs,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5274,Syphilis of liver and other viscera,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5275,Syphilis of kidney and ureter,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5276,Other genitourinary symptomatic late syphilis,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5277,Syphilis of bone and joint,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5278,Syphilis of other musculoskeletal tissue,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A5279,Other symptomatic late syphilis,Other symptomatic late syphilis,Late syphilis,Infections with a predominantly sexual mode of transmission
A527,Other symptomatic late syphilis,,Late syphilis,Infections with a predominantly sexual mode of transmission
A528,Late syphilis latent,,Late syphilis,Infections with a predominantly sexual mode of transmission
A529,Late syphilis unspecified,,Late syphilis,Infections with a predominantly sexual mode of transmission
A530,Latent syphilis unspecified as early or late,,Other and unspecified syphilis,Infections with a predominantly sexual mode of transmission
A539,Syphilis unspecified,,Other and unspecified syphilis,Infections with a predominantly sexual mode of transmission
A5400,Gonococcal infection of lower genitourinary tract unspecified,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5401,Gonococcal cystitis and urethritis unspecified,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5402,Gonococcal vulvovaginitis unspecified,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5403,Gonococcal cervicitis unspecified,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5409,Other gonococcal infection of lower genitourinary tract,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A540,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A541,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5421,Gonococcal infection of kidney and ureter,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5422,Gonococcal prostatitis,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5423,Gonococcal infection of other male genital organs,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5424,Gonococcal female pelvic inflammatory disease,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5429,Other gonococcal genitourinary infections,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A542,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5430,Gonococcal infection of eye unspecified,Gonococcal infection of eye,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5431,Gonococcal conjunctivitis,Gonococcal infection of eye,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5432,Gonococcal iridocyclitis,Gonococcal infection of eye,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5433,Gonococcal keratitis,Gonococcal infection of eye,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5439,Other gonococcal eye infection,Gonococcal infection of eye,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A543,Gonococcal infection of eye,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5440,Gonococcal infection of musculoskeletal system unspecified,Gonococcal infection of musculoskeletal system,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5441,Gonococcal spondylopathy,Gonococcal infection of musculoskeletal system,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5442,Gonococcal arthritis,Gonococcal infection of musculoskeletal system,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5443,Gonococcal osteomyelitis,Gonococcal infection of musculoskeletal system,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5449,Gonococcal infection of other musculoskeletal tissue,Gonococcal infection of musculoskeletal system,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A544,Gonococcal infection of musculoskeletal system,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A545,Gonococcal pharyngitis,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A546,Gonococcal infection of anus and rectum,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5481,Gonococcal meningitis,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5482,Gonococcal brain abscess,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5483,Gonococcal heart infection,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5484,Gonococcal pneumonia,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5485,Gonococcal peritonitis,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5486,Gonococcal sepsis,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A5489,Other gonococcal infections,Other gonococcal infections,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A548,Other gonococcal infections,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A549,Gonococcal infection unspecified,,Gonococcal infection,Infections with a predominantly sexual mode of transmission
A55,Chlamydial lymphogranuloma (venereum),,Chlamydial lymphogranuloma (venereum),Infections with a predominantly sexual mode of transmission
A5600,Chlamydial infection of lower genitourinary tract unspecified,Chlamydial infection of lower genitourinary tract,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A5601,Chlamydial cystitis and urethritis,Chlamydial infection of lower genitourinary tract,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A5602,Chlamydial vulvovaginitis,Chlamydial infection of lower genitourinary tract,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A5609,Other chlamydial infection of lower genitourinary tract,Chlamydial infection of lower genitourinary tract,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A560,Chlamydial infection of lower genitourinary tract,,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A5611,Chlamydial female pelvic inflammatory disease,Chlamydial infection of pelviperitoneum and other genitourinary organs,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A5619,Other chlamydial genitourinary infection,Chlamydial infection of pelviperitoneum and other genitourinary organs,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A561,Chlamydial infection of pelviperitoneum and other genitourinary organs,,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A562,Chlamydial infection of genitourinary tract unspecified,,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A563,Chlamydial infection of anus and rectum,,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A564,Chlamydial infection of pharynx,,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A568,Sexually transmitted chlamydial infection of other sites,,Other sexually transmitted chlamydial diseases,Infections with a predominantly sexual mode of transmission
A57,Chancroid,,Chancroid,Infections with a predominantly sexual mode of transmission
A58,Granuloma inguinale,,Granuloma inguinale,Infections with a predominantly sexual mode of transmission
A5900,Urogenital trichomoniasis unspecified,Urogenital trichomoniasis,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A5901,Trichomonal vulvovaginitis,Urogenital trichomoniasis,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A5902,Trichomonal prostatitis,Urogenital trichomoniasis,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A5903,Trichomonal cystitis and urethritis,Urogenital trichomoniasis,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A5909,Other urogenital trichomoniasis,Urogenital trichomoniasis,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A590,Urogenital trichomoniasis,,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A598,Trichomoniasis of other sites,,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A599,Trichomoniasis unspecified,,Trichomoniasis,Infections with a predominantly sexual mode of transmission
A6000,Herpesviral infection of urogenital system unspecified,Herpesviral infection of genitalia and urogenital tract,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A6001,Herpesviral infection of penis,Herpesviral infection of genitalia and urogenital tract,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A6002,Herpesviral infection of other male genital organs,Herpesviral infection of genitalia and urogenital tract,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A6003,Herpesviral cervicitis,Herpesviral infection of genitalia and urogenital tract,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A6004,Herpesviral vulvovaginitis,Herpesviral infection of genitalia and urogenital tract,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A6009,Herpesviral infection of other urogenital tract,Herpesviral infection of genitalia and urogenital tract,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A600,Herpesviral infection of genitalia and urogenital tract,,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A601,Herpesviral infection of perianal skin and rectum,,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A609,Anogenital herpesviral infection unspecified,,Anogenital herpesviral [herpes simplex] infection,Infections with a predominantly sexual mode of transmission
A630,Anogenital (venereal) warts,,Other predominantly sexually transmitted diseases not elsewhere classified,Infections with a predominantly sexual mode of transmission
A638,Other specified predominantly sexually transmitted diseases,,Other predominantly sexually transmitted diseases not elsewhere classified,Infections with a predominantly sexual mode of transmission
A64,Unspecified sexually transmitted disease,,Unspecified sexually transmitted disease,Infections with a predominantly sexual mode of transmission
A65,Nonvenereal syphilis,,Nonvenereal syphilis,Other spirochetal diseases
A660,Initial lesions of yaws,,Yaws,Other spirochetal diseases
A661,Multiple papillomata and wet crab yaws,,Yaws,Other spirochetal diseases
A662,Other early skin lesions of yaws,,Yaws,Other spirochetal diseases
A663,Hyperkeratosis of yaws,,Yaws,Other spirochetal diseases
A664,Gummata and ulcers of yaws,,Yaws,Other spirochetal diseases
A665,Gangosa,,Yaws,Other spirochetal diseases
A666,Bone and joint lesions of yaws,,Yaws,Other spirochetal diseases
A667,Other manifestations of yaws,,Yaws,Other spirochetal diseases
A668,Latent yaws,,Yaws,Other spirochetal diseases
A669,Yaws unspecified,,Yaws,Other spirochetal diseases
A670,Primary lesions of pinta,,Pinta [carate],Other spirochetal diseases
A671,Intermediate lesions of pinta,,Pinta [carate],Other spirochetal diseases
A672,Late lesions of pinta,,Pinta [carate],Other spirochetal diseases
A673,Mixed lesions of pinta,,Pinta [carate],Other spirochetal diseases
A679,Pinta unspecified,,Pinta [carate],Other spirochetal diseases
A680,Louse-borne relapsing fever,,Relapsing fevers,Other spirochetal diseases
A681,Tick-borne relapsing fever,,Relapsing fevers,Other spirochetal diseases
A689,Relapsing fever unspecified,,Relapsing fevers,Other spirochetal diseases
A690,Necrotizing ulcerative stomatitis,,Other spirochaetal infections,Other spirochetal diseases
A691,Other Vincent's infections,,Other spirochaetal infections,Other spirochetal diseases
A6920,Lyme disease unspecified,Lyme disease,Other spirochaetal infections,Other spirochetal diseases
A6921,Meningitis due to Lyme disease,Lyme disease,Other spirochaetal infections,Other spirochetal diseases
A6922,Other neurologic disorders in Lyme disease,Lyme disease,Other spirochaetal infections,Other spirochetal diseases
A6923,Arthritis due to Lyme disease,Lyme disease,Other spirochaetal infections,Other spirochetal diseases
A6929,Other conditions associated with Lyme disease,Lyme disease,Other spirochaetal infections,Other spirochetal diseases
A692,Lyme disease,,Other spirochaetal infections,Other spirochetal diseases
A698,Other specified spirochetal infections,,Other spirochaetal infections,Other spirochetal diseases
A699,Spirochetal infection unspecified,,Other spirochaetal infections,Other spirochetal diseases
A70,Chlamydia psittaci infection,,Chlamydia psittaci infection,Other diseases caused by chlamydiae
A710,Initial stage of trachoma,,Trachoma,Other diseases caused by chlamydiae
A711,Active stage of trachoma,,Trachoma,Other diseases caused by chlamydiae
A719,Trachoma unspecified,,Trachoma,Other diseases caused by chlamydiae
A740,Chlamydial conjunctivitis,,Other diseases caused by chlamydiae,Other diseases caused by chlamydiae
A7481,Chlamydial peritonitis,Other chlamydial diseases,Other diseases caused by chlamydiae,Other diseases caused by chlamydiae
A7489,Other chlamydial diseases,Other chlamydial diseases,Other diseases caused by chlamydiae,Other diseases caused by chlamydiae
A748,Other chlamydial diseases,,Other diseases caused by chlamydiae,Other diseases caused by chlamydiae
A749,Chlamydial infection unspecified,,Other diseases caused by chlamydiae,Other diseases caused by chlamydiae
A750,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,,Typhus fever,Rickettsioses
A751,Recrudescent typhus [Brill's disease],,Typhus fever,Rickettsioses
A752,Typhus fever due to Rickettsia typhi,,Typhus fever,Rickettsioses
A753,Typhus fever due to Rickettsia tsutsugamushi,,Typhus fever,Rickettsioses
A759,Typhus fever unspecified,,Typhus fever,Rickettsioses
A770,Spotted fever due to Rickettsia rickettsii,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A771,Spotted fever due to Rickettsia conorii,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A772,Spotted fever due to Rickettsia siberica,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A773,Spotted fever due to Rickettsia australis,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A7740,Ehrlichiosis unspecified,Ehrlichiosis,Spotted fever [tick-borne rickettsioses],Rickettsioses
A7741,Ehrlichiosis chafeensis [E. chafeensis],Ehrlichiosis,Spotted fever [tick-borne rickettsioses],Rickettsioses
A7749,Other ehrlichiosis,Ehrlichiosis,Spotted fever [tick-borne rickettsioses],Rickettsioses
A774,Ehrlichiosis,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A778,Other spotted fevers,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A779,Spotted fever unspecified,,Spotted fever [tick-borne rickettsioses],Rickettsioses
A78,Q fever,,Q fever,Rickettsioses
A790,Trench fever,,Other rickettsioses,Rickettsioses
A791,Rickettsialpox due to Rickettsia akari,,Other rickettsioses,Rickettsioses
A7981,Rickettsiosis due to Ehrlichia sennetsu,Other specified rickettsioses,Other rickettsioses,Rickettsioses
A7982,Anaplasmosis [A. phagocytophilum],Other specified rickettsioses,Other rickettsioses,Rickettsioses
A7989,Other specified rickettsioses,Other specified rickettsioses,Other rickettsioses,Rickettsioses
A798,Other specified rickettsioses,,Other rickettsioses,Rickettsioses
A799,Rickettsiosis unspecified,,Other rickettsioses,Rickettsioses
A800,Acute paralytic poliomyelitis vaccine-associated,,Acute poliomyelitis,Viral and prion infections of the central nervous system
A801,Acute paralytic poliomyelitis wild virus imported,,Acute poliomyelitis,Viral and prion infections of the central nervous system
A802,Acute paralytic poliomyelitis wild virus indigenous,,Acute poliomyelitis,Viral and prion infections of the central nervous system
A8030,Acute paralytic poliomyelitis unspecified,Acute paralytic poliomyelitis other and unspecified,Acute poliomyelitis,Viral and prion infections of the central nervous system
A8039,Other acute paralytic poliomyelitis,Acute paralytic poliomyelitis other and unspecified,Acute poliomyelitis,Viral and prion infections of the central nervous system
A803,Acute paralytic poliomyelitis other and unspecified,,Acute poliomyelitis,Viral and prion infections of the central nervous system
A804,Acute nonparalytic poliomyelitis,,Acute poliomyelitis,Viral and prion infections of the central nervous system
A809,Acute poliomyelitis unspecified,,Acute poliomyelitis,Viral and prion infections of the central nervous system
A8100,Creutzfeldt-Jakob disease unspecified,Creutzfeldt-Jakob disease,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A8101,Variant Creutzfeldt-Jakob disease,Creutzfeldt-Jakob disease,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A8109,Other Creutzfeldt-Jakob disease,Creutzfeldt-Jakob disease,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A810,Creutzfeldt-Jakob disease,,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A811,Subacute sclerosing panencephalitis,,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A812,Progressive multifocal leukoencephalopathy,,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A8181,Kuru,Other atypical virus infections of central nervous system,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A8182,Gerstmann-Sträussler-Scheinker syndrome,Other atypical virus infections of central nervous system,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A8183,Fatal familial insomnia,Other atypical virus infections of central nervous system,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A8189,Other atypical virus infections of central nervous system,Other atypical virus infections of central nervous system,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A818,Other atypical virus infections of central nervous system,,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A819,Atypical virus infection of central nervous system unspecified,,Atypical virus infections of central nervous system,Viral and prion infections of the central nervous system
A820,Sylvatic rabies,,Rabies,Viral and prion infections of the central nervous system
A821,Urban rabies,,Rabies,Viral and prion infections of the central nervous system
A829,Rabies unspecified,,Rabies,Viral and prion infections of the central nervous system
A830,Japanese encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A831,Western equine encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A832,Eastern equine encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A833,St Louis encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A834,Australian encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A835,California encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A836,Rocio virus disease,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A838,Other mosquito-borne viral encephalitis,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A839,Mosquito-borne viral encephalitis unspecified,,Mosquito-borne viral encephalitis,Viral and prion infections of the central nervous system
A840,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],,Tick-borne viral encephalitis,Viral and prion infections of the central nervous system
A841,Central European tick-borne encephalitis,,Tick-borne viral encephalitis,Viral and prion infections of the central nervous system
